Season,Commentor page,Account Name,Time commented,Episode,Comment,Likes,yt-core-attributed-string 2,yt-core-attributed-string 3
4.0,@MrMangarillo,https://www.youtube.com/@MrMangarillo,4 years ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=Ugwk1H8Ql1l-E5Fafll4AaABAg,"Those kinds of locks are not to prevent a burglar with a key, its a privacy lock.
Basically you can be naked in your house and not have to worry about your roommate walking in on you",2,,
4.0,@tracytabb2882,https://www.youtube.com/@tracytabb2882,3 years ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgyVc3QWgeQEtGsu4Y54AaABAg,just recently got back into dragons den after a few yrs now bindge watchin all day everyday. forgot how great it was,3,,
4.0,@OperaJH,https://www.youtube.com/@OperaJH,2 years ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgwR42Lg0xrnivT72rd4AaABAg,Don’t hotel rooms have the a-lock or something close to it?,1,,
4.0,@tonygreen4896,https://www.youtube.com/@tonygreen4896,4 years ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgwSFec4Lww88y2U66Z4AaABAg,The best part is when he admits you can’t lock it when you go out.,4,,
4.0,@FrowningIke,https://www.youtube.com/@FrowningIke,5 months ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgwPbHkv57pZmRb26nF4AaABAg,Looked like the door equivalent of clipping a playing card to bicycle spokes.,,,
4.0,@hamzaraza52,https://www.youtube.com/@hamzaraza52,4 years ago (edited),https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=Ugw2fnUdeAGZa_iLJVV4AaABAg,"It's to stop burglars with keys
2 seconds later
So If the burglar has keys he can get in easily",9,,
4.0,@rorus9530,https://www.youtube.com/@rorus9530,11 months ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgyYgH0K94RLIz5WFtJ4AaABAg,So that's what Nigel from Eastenders has been doing all these years.,1,,
4.0,@James_Thompson_BT,https://www.youtube.com/@James_Thompson_BT,4 years ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgxLWU2XkS6ZZ8lHvyh4AaABAg,These would be good on a fridge or cupboard door,16,,
4.0,@Barboron,https://www.youtube.com/@Barboron,4 years ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgzBMKqMuHu9WvFPFOl4AaABAg,"The bolts are only as strong as the two screws
Brings in a test piece supported by only 1 screw",2,,
4.0,@Technicallyimright,https://www.youtube.com/@Technicallyimright,4 years ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgxEg9GrmyUbyxVmz7d4AaABAg,Damn those pesky thieves and their keys to my front door.,5,,
4.0,@flockofwolves,https://www.youtube.com/@flockofwolves,4 years ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgzmYCwU2-3smmKDDwp4AaABAg,You could say his whole pitch hinged on that door..,1,,
4.0,@Sarge92,https://www.youtube.com/@Sarge92,4 years ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgxaWmrYAHC9JrCcm3l4AaABAg,"A frames are strong under compression

and the A frame on that isnt even pointing in the right direction it has no support in the direction of force infact if it was a real aframe you could push it over 

and look wouldnt you know it when given a sheer force it essentially bent out the way and the mighty a frame fell over",3,,
4.0,@salafz8873,https://www.youtube.com/@salafz8873,4 years ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgxNclTokr2-X0Lz4AR4AaABAg,What is that! A door for ANTS!,1,,
4.0,@zwarst,https://www.youtube.com/@zwarst,4 years ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgxLx6fBxhSXBL9olM14AaABAg&pp=0gcJCSIANpG00pGi,"Thats only with one screw, you should see it all three in,,",3,,
4.0,@tombartram6842,https://www.youtube.com/@tombartram6842,3 years ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgyYBsgg7OL-UVqaUHh4AaABAg,90s not 90's  God that bugs me TOO much.,1,,
4.0,@tazernuts5930,https://www.youtube.com/@tazernuts5930,4 years ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgzF9i3-QN72WbJs-8h4AaABAg,Love to have seen Peters face if the guy took his note pad and pens and jumped up n down on them,13,,
4.0,@chris1988parrot,https://www.youtube.com/@chris1988parrot,9 days ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgwPsk-z6eBaveUsK6p4AaABAg,why on earth give 26000 locks to someone without payment,,,
4.0,@lullylew9083,https://www.youtube.com/@lullylew9083,4 years ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgymnB98UwgfaDbNocZ4AaABAg,If only the dragons knew just how easy it easy to pick any lock. Yes any lock.,6,,
4.0,@Drayfitt,https://www.youtube.com/@Drayfitt,3 years ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgzcZ-4GM2QbZsPRd-94AaABAg,This can be defeated by a strip of metal in between the door and the frame lifted up.,1,,
4.0,@BodyOpt,https://www.youtube.com/@BodyOpt,4 years ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgyUblLHTrb8HCfUxpZ4AaABAg,"Peter uses that same Southern Kung Fu palm
Strike when an entrepreneur doesn’t even get him his original investment back.",4,,
4.0,@michaelwiesinger2643,https://www.youtube.com/@michaelwiesinger2643,1 year ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgyRnquOydu6w616kl54AaABAg,Duncan‘s face after Peter punches through the door is meme worthy,1,,
4.0,@darrenmaguire9023,https://www.youtube.com/@darrenmaguire9023,4 years ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=Ugzwo-xPiG78jNBO0Lp4AaABAg,The dragons look so much younger here,7,,
4.0,@crs1097,https://www.youtube.com/@crs1097,6 months ago (edited),https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgxlZlbTZPdVLnSge_B4AaABAg,Peter Jones went full Hulk smash on that door,2,,
4.0,@boltywolty123,https://www.youtube.com/@boltywolty123,4 years ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgxeLHj_ax-vMtChGNp4AaABAg&pp=0gcJCSIANpG00pGi,Richard era was the best,10,,
4.0,@deeestatus3825,https://www.youtube.com/@deeestatus3825,4 years ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=Ugz7nBPdGiaVk9mzl7J4AaABAg,Richard had the best hair on d.d. history,2,,
4.0,@CamperVan_Dosser,https://www.youtube.com/@CamperVan_Dosser,4 years ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgytlC7qdML-R1vHbz14AaABAg,He didn't show how the key locked it,11,,
4.0,@Spark_Oz,https://www.youtube.com/@Spark_Oz,3 months ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=Ugx8FrCWnSCdYHqO2dB4AaABAg,"I'm new to the show but this Richard guy stood out, seemed really level-headed and a very genuine and kind dude, wish he was in more episodes",,,
4.0,@ZevMeth_originaljewishmusic,https://www.youtube.com/@ZevMeth_originaljewishmusic,4 years ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgyDcSwsnGFazhj870V4AaABAg,"This product is the strongest ever, until Peter Jones came along!",18,,
4.0,@DingDimlewitz,https://www.youtube.com/@DingDimlewitz,1 year ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgwoF44yMoiMReWUq6N4AaABAg,Richard Farleigh still the best dragon there has ever been on the show.,2,,
4.0,@Albimar17,https://www.youtube.com/@Albimar17,4 years ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgzwzWiD3q9NP6aoqdJ4AaABAg,"wow gotta love Richard and Theo, at least them both offered the man some actionable business advice for free :)",3,,
4.0,@A_khan13,https://www.youtube.com/@A_khan13,5 months ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=Ugx0xqJOduTez6tP5hh4AaABAg,He could have just said how his product aims to replace those other locks instead of the internal door lock,,,
4.0,@chrisperry5244,https://www.youtube.com/@chrisperry5244,4 years ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgwRIL3Xp59GHLIeicl4AaABAg&pp=0gcJCSIANpG00pGi,Should of marketed it as an internal door lock for bathrooms/bedrooms etc. It's never going to be a security device for a front door,5,,
4.0,@ukscribe,https://www.youtube.com/@ukscribe,4 years ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgzOOW6dnHSJxb8KtnZ4AaABAg&pp=0gcJCSIANpG00pGi,Peter was the kid who broke your stuff,1,,
4.0,@finsouth-klein1054,https://www.youtube.com/@finsouth-klein1054,4 years ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgxWCgwl2fZJ-t9ZSS54AaABAg,"Ian: other locks don’t work as well because they’re only as strong as the 2 screws

Also Ian: Yeah but it only had one screw in it :’(",6,,
4.0,@Jrez,https://www.youtube.com/@Jrez,3 years ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=Ugy34I6b-S_G33MtIxl4AaABAg,I can definitely break or bypass that thing from the outside of the door with little to no tools.,1,,
4.0,@richardarmstrong6513,https://www.youtube.com/@richardarmstrong6513,4 years ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgyzKu5dSlgvpjPYBOx4AaABAg,"Before anyone asks. Chicken sub with lettuce,tomato and garlic Mayo! Happy Monday Fellow dragons",16,,
4.0,@lk4543,https://www.youtube.com/@lk4543,4 weeks ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgwGt31Uyrbw_pFbrDN4AaABAg,"what exactly is he writing this early in the pitch? ""change locks when get home. Door chain no good against big nasty burglars""",,,
4.0,@zsandmann,https://www.youtube.com/@zsandmann,4 years ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgwCJjG4Z8UVArfTTF94AaABAg,"""This is the Lock Picking Lawyer and today...""",4,,
4.0,@royfr8136,https://www.youtube.com/@royfr8136,4 years ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgwhZDqQgzYbgt5IhCl4AaABAg,Burglars have keys now. Beware.,1,,
4.0,@conanzbarbarian,https://www.youtube.com/@conanzbarbarian,4 years ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgzDtDcGBDvF-LhAKn94AaABAg,Thank you for keeping these clips coming,9,,
4.0,@jbilsky3042,https://www.youtube.com/@jbilsky3042,4 months ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=Ugwfg5NOtKXOvdaAUyV4AaABAg,I'd love to see how quick a firefighter with a halligan  and an axe break through it.,,,
4.0,@js2749,https://www.youtube.com/@js2749,4 years ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgwIDnv968e8aphUMfh4AaABAg,Brilliant. A lock that only keeps burglars out… when you’re in the house.,10,,
4.0,@whoismikejonez,https://www.youtube.com/@whoismikejonez,4 years ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgypBmTfBlVLK1OI6JV4AaABAg,i want this in my next hotel room,1,,
4.0,@GadgetAddict,https://www.youtube.com/@GadgetAddict,4 years ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgxwRCtrjTsnwQJ3Fkh4AaABAg,"How lazy must you be, to only install one screw while trying to convince people about how secure your new locking device is ️",51,,
4.0,@Financiallygoated,https://www.youtube.com/@Financiallygoated,4 years ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgwpxuWdRLF4AZ9Vcp14AaABAg,Crazy how there’s similar locks being sold like that by dropshippers lol dragons are so dense,2,,
4.0,@stephenfox8685,https://www.youtube.com/@stephenfox8685,4 years ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgzWIVKJtCRSzE4lrWd4AaABAg,The best burglars surely wouldn't break doors down. They'd be quiet and unalarming.,9,,
4.0,@Dnicholsart,https://www.youtube.com/@Dnicholsart,1 year ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgyDAFZkZ_kPYOziFHt4AaABAg,It could be used by badgers to stop foxes coming in,1,,
4.0,@chanchito4401,https://www.youtube.com/@chanchito4401,4 years ago (edited),https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=Ugx0w75uWreEjifYk554AaABAg,"This guy is part of the working class yet well spoken, slightly mad old inventor category of DD pitchers",7,,
4.0,@titchmoynihan2171,https://www.youtube.com/@titchmoynihan2171,3 weeks ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgwfmEBsxlgwOLaDUR14AaABAg&pp=0gcJCSIANpG00pGi,You dont need this door. You need 2 pitbulls.,,,
4.0,@oneheadlight8000,https://www.youtube.com/@oneheadlight8000,4 years ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgxHigtd_AkBlJx9UDF4AaABAg&pp=0gcJCSIANpG00pGi,He didn't have a patent or the ability to get one if he was selling them 20 years ago,3,,
4.0,@Sas-Hypergrace,https://www.youtube.com/@Sas-Hypergrace,5 months ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=Ugxo9MkKQgTiYxo_PPh4AaABAg,"Peter Jones casually punches through the A Frame Principle, putting him well above Omniversal Tier.",,,
4.0,@kiwiflare,https://www.youtube.com/@kiwiflare,4 years ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgyJ0OAGiAUfeRrXHfx4AaABAg,"I actually like this lock and I believe his idea is pretty decent but they misunderstood the purpose of it and even though he said the mock up wasn't built for this, Peter destroyed it unnecessarily",14,,
4.0,@michaellee8815,https://www.youtube.com/@michaellee8815,3 months ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgyrqtKpT7GJKvkYS5B4AaABAg,It’s like an earlier flip lock,,,
4.0,@mangolassi7124,https://www.youtube.com/@mangolassi7124,4 years ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgzZxsOd4qN0bPrdHDN4AaABAg,I'm even earlier to the comments section than Jenny is OUT!,3,,
4.0,@jellybaby9630,https://www.youtube.com/@jellybaby9630,3 years ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=Ugxpv6pxAd9oVcU-yT54AaABAg,"Great product.
Every hotel needs one.
Licence one",1,,
4.0,@mitchp85,https://www.youtube.com/@mitchp85,4 years ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgxmGtWUby9n3E9-MLJ4AaABAg,"Stairs = Old episode
Elevator = New 
...Yep, it's time I stop binging this show.",22,,
4.0,@temmorijken5762,https://www.youtube.com/@temmorijken5762,3 years ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=Ugyzty5nrfkv8pjwLwV4AaABAg,"But this thing is still attached by ""weak"" screws?",1,,
4.0,@rho7754,https://www.youtube.com/@rho7754,4 years ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgzZtPOqTLYIIxTfhWR4AaABAg,I'd be interested to see this explored more with the recent increase in production and research of compliant mechanisms. The gadget is a lot cooler at a cheaper production cost and I am not a physics person but from the looks of it it'd translate over well to a non-machined version.,14,,
4.0,@ronlangill8689,https://www.youtube.com/@ronlangill8689,2 years ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=Ugzo1nFlMKgJgptkZPN4AaABAg&pp=0gcJCSIANpG00pGi,Why do they make the presenters lug their stuff up the stairs? lol,1,,
4.0,@CyberBeep_kenshi,https://www.youtube.com/@CyberBeep_kenshi,4 years ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgxKn5dzg6HGXvUSpB14AaABAg,"I always watch the LPL, lock picking lawyer, i bet he gets through in seconds... the only advantage would be it's an unknown system. But of course if it would be successful the pro's would find something quick. 

What i don't understand is that he has the same few screws on it like the other systems. So it has the same weakness.",8,,
4.0,@AdditiveAnthology,https://www.youtube.com/@AdditiveAnthology,3 years ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=Ugza_CZndDVBUW1ytGJ4AaABAg,I feel like you could easily open that with a credit card. If someone can pick your lock they can handle this.,1,,
4.0,@mangolassi7124,https://www.youtube.com/@mangolassi7124,4 years ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgwMENYXERzjuVP73994AaABAg,HOLY S**T! Peter punched that thing hard. What a stud ;),8,,
4.0,@ArKeTiCt,https://www.youtube.com/@ArKeTiCt,3 years ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgzNDx07NTG0ooaLK1J4AaABAg,"I can imagine his marketing slang being ""the best step-lock you could ever ask for!""",1,,
4.0,@juffjaff,https://www.youtube.com/@juffjaff,4 years ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgxppB3CqTok4TFdHsl4AaABAg,I think he would've made a profit just by selling the shelf the invention was sat on.,11,,
4.0,@DigitalDiamonds24,https://www.youtube.com/@DigitalDiamonds24,5 months ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgxaoGkcuc_lZWj7yEZ4AaABAg,"""I'm stuck, StepLock. Help me!""",,,
4.0,@pattipeters9861,https://www.youtube.com/@pattipeters9861,4 years ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgxoB-5iIXendsraKYV4AaABAg,"“Bolts been around for years.” Well, that’s because they work and there is nothing better.",4,,
4.0,@sandreid87,https://www.youtube.com/@sandreid87,4 years ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgwSC21TbHywq1UCyvV4AaABAg,"""Well done anyway""
""ok""",,,
4.0,@AK-841,https://www.youtube.com/@AK-841,4 years ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=Ugzc-8hxrS0l8BcQHeZ4AaABAg,Enjoy your lunch,5,,
4.0,@Zauchi,https://www.youtube.com/@Zauchi,1 year ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgwUBpAJqIx28KLWMHt4AaABAg,it's funny how they say he should have been better prepared by brining a real size door... how he gonna carry it up the stairs? lol,,,
4.0,@MarshallLore,https://www.youtube.com/@MarshallLore,4 years ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgyM8wO0WbEMxDi1ihJ4AaABAg,"""We havent found a way to break it""
well...what have you actually tried?
A gust of wind?
Battering ram?
Thermonuclear warhead?",4,,
4.0,@azmanntoz,https://www.youtube.com/@azmanntoz,4 years ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=Ugw3szKfCW3WQrIuv1t4AaABAg,If someone tried to push the door open with the lock engaged won’t it leave a dent on your door?,1,,
4.0,@JFDSmit-rm6tw,https://www.youtube.com/@JFDSmit-rm6tw,4 years ago (edited),https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgzaMCwkiGULvrxUvyF4AaABAg,"I see a market in South Africa. Robber prefer the people to be home, because that means the wallets and cash are at home also, and the robbers are covered by our human rights-based constitution.",7,,
4.0,@DaveTexas,https://www.youtube.com/@DaveTexas,6 months ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgzJv1IYO9gFI6Jo-FZ4AaABAg,"The second the guy said they’ve never found anyone who could kick the locked door in, I KNEW Peter would be busting through the little demonstration door…",,,
4.0,@hamoostaffat,https://www.youtube.com/@hamoostaffat,4 years ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgxXQtSN24bNJf9h4pN4AaABAg,Has this guy never heard of multi point door mechs?,1,,
4.0,@rickysmyth,https://www.youtube.com/@rickysmyth,1 year ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgytVS7uHQd6snIfyZp4AaABAg&pp=0gcJCSIANpG00pGi,I remember these at school. It was a piece of triangular wood that fit under the door. This is a expensive step backwards,,,
4.0,@Hoopspur,https://www.youtube.com/@Hoopspur,4 years ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgzSO4zl_vh4IG9UYKZ4AaABAg,"Peter acting like that priest that destroys everything from Father Ted. 
""How much did you pay for the door?""",4,,
4.0,@doctorsocrates4413,https://www.youtube.com/@doctorsocrates4413,2 years ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgyeiWHUY_CMyAZ8mWJ4AaABAg,Richard farley was the best dragon of them all...sad he isn't in it anymore.,1,,
4.0,@liam0404,https://www.youtube.com/@liam0404,4 years ago,https://www.youtube.com/watch?v=eOD-K2WjAPk&lc=UgwuwgiP1qCPZfT2jaR4AaABAg,Jam and Cheese sandwiches are the lunch of choice today!,4,,
