"yt-simple-endpoint href","style-scope","Account name","yt-simple-endpoint href 2","yt-core-attributed-string","style-scope 2","style-scope src"
"https://www.youtube.com/@dominiquezgarka7485","@dominiquezgarka7485","3 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgzeBK0w5mWzQwzVYOJ4AaABAg","Sad, such a great products and a wonderful man.","","https://yt3.ggpht.com/ytc/AIdro_kKvj6BbhisTYAq6JfnZp4ocyB9RcG3okEpP_FYRvVJVg=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@trevorbarre5616","@trevorbarre5616","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwhEkGIj0DZFAxSbTt4AaABAg","What a nice guy!!","","https://yt3.ggpht.com/ytc/AIdro_kA7-21vW1E0UexOs56-usaH4ROnz9BfKqeH_CQHDM=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@samtheguru","@samtheguru","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxUhDcxAKbRwTaRO5l4AaABAg","This is about as British as you can get.","29","https://yt3.ggpht.com/ytc/AIdro_nK4jPp-jaQrskwgfhVZ0G7lyZNGW6q8sTky5WSoAjfblk=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@kikiu2619","@kikiu2619","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxQK71ru9H70Eyq6_54AaABAg","It's a funny thing...
Many people bicycle round dressed like him in Greenland.","","https://yt3.ggpht.com/ytc/AIdro_mcbBsCAgcPZXgOjhxEKB0Rlw3I-uWNWcoiTUHEo3s=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@flashlife8256","@flashlife8256","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxEm3skxJtA77mmCTd4AaABAg","I think he should do subscription recipe cards, would be sick","","https://yt3.ggpht.com/28eSggmkNbJnnxkme682iXPLJg-2jWMtaI5Skg8U4B1yf8_050gPaFvG7gTJt4rIEsiC_MsY=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@1mmickk","@1mmickk","4 years ago (edited)","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgzfwsWBRmt0wdvoDXl4AaABAg","They are good pies. I have tasted them. My uncle sold 1000 pies a day for 50 years until he died. He sold 700 a day to the local Catholic School for 50 years. A good pie is a very good thing.","",""
"https://www.youtube.com/@tommydenato8863","@tommydenato8863","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugz408TCvG58f39aMLJ4AaABAg","Love this guy","",""
"https://www.youtube.com/@annabellesinger3717","@annabellesinger3717","4 years ago (edited)","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwvRf35xVMY17yC8MR4AaABAg","Olde fashioned Northern warmth and charm but no takers.","",""
"https://www.youtube.com/@jeremycole1341","@jeremycole1341","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgzjTZ5nO7VEZ28cnEd4AaABAg","Please sir take my money","1",""
"https://www.youtube.com/@Mayo501","@Mayo501","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugz-ein5NMUHUxVt7NZ4AaABAg","we all knew when this happened he was done.","",""
"https://www.youtube.com/@ethanturner8854","@ethanturner8854","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxhRGxGpBPS_zzwPA94AaABAg&pp=0gcJCSIANpG00pGi","Cadbury Creme egg and custard pie sounds banging","",""
"https://www.youtube.com/@Buz-Lunch-Punx","@Buz-Lunch-Punx","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgyqOLoW61HEJohO5b94AaABAg","Rocky is the Bernard Matthews of pies!","",""
"https://www.youtube.com/@GLYNDYER","@GLYNDYER","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugy9TRiHAmKC3Dinx394AaABAg","He could be David Hockneys brother….","",""
"https://www.youtube.com/@CharlieVIII","@CharlieVIII","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxKtpREk2c8OM2Qu4F4AaABAg","Have a shot everytime he says pie","",""
"https://www.youtube.com/@ArchangelShine","@ArchangelShine","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwWIF6-jEJuN0VRzzZ4AaABAg","Someone please tell me this man's business is flourishing!","51",""
"https://www.youtube.com/@Legal_Sweetie333","@Legal_Sweetie333","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwjzAaFcM9ev7Wm_7N4AaABAg","I would love to try that. Very interesting!","",""
"https://www.youtube.com/@shakthidhasan4544","@shakthidhasan4544","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugwl-srsS3MrbYCHVcd4AaABAg","Gosh! I wish this guy all the best. Pls dont industrialise this. Sometimes small is beautiful.","",""
"https://www.youtube.com/@julianmorris4050","@julianmorris4050","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxnGIvqji3mhlnkSwp4AaABAg","I want a cook breakfast pie","",""
"https://www.youtube.com/@jorgehall8959","@jorgehall8959","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwZYfFMX8XDlIx9VHx4AaABAg","that sux, someone should have gone all in.","",""
"https://www.youtube.com/@trialsofavirus8749","@trialsofavirus8749","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgyK0H5Z28tjGp9lv494AaABAg","i havent slept for 36 hours, please how can i stop thinking about bad experiences??","",""
"https://www.youtube.com/@tommydenato8863","@tommydenato8863","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugz408TCvG58f39aMLJ4AaABAg","Love this guy","","https://yt3.ggpht.com/ytc/AIdro_nO6IblVRP2ZQdG_qplkSMiyaaC4MdgN5n3PU5Q-7J_xw=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@annabellesinger3717","@annabellesinger3717","4 years ago (edited)","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwvRf35xVMY17yC8MR4AaABAg","Olde fashioned Northern warmth and charm but no takers.","","https://yt3.ggpht.com/tHHxqmkSyY8K5qfUWhFYYl1KMQPYBcEcdS1qqbOzo3bVamIdaq36LgqEzZ5HAvaiatk4kbtiR7A=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@jeremycole1341","@jeremycole1341","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgzjTZ5nO7VEZ28cnEd4AaABAg","Please sir take my money","1","https://yt3.ggpht.com/ytc/AIdro_n6QUgx3ITld0iFxB9EzBJ-Pe8pMrHsqS0_ETY1aLZJH_4=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@Mayo501","@Mayo501","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugz-ein5NMUHUxVt7NZ4AaABAg","we all knew when this happened he was done.","","https://yt3.ggpht.com/R1yyGI0xwUDjxCIdIVq0prW61geZiD8f9t42g0_Dk3DCchB8yP-4AAScvTiJd7M--5X-qWhG4GU=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@ethanturner8854","@ethanturner8854","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxhRGxGpBPS_zzwPA94AaABAg&pp=0gcJCSIANpG00pGi","Cadbury Creme egg and custard pie sounds banging","","https://yt3.ggpht.com/h-unk8YRipW7zw-d-DSECST4dKIhxGjvH0mLOmXkUUYBLo8I5utPbm8y4z8DNkVF2qe9hxME=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@Buz-Lunch-Punx","@Buz-Lunch-Punx","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgyqOLoW61HEJohO5b94AaABAg","Rocky is the Bernard Matthews of pies!","","https://yt3.ggpht.com/RxBbLO0O76jyHoULTvys81vX0zaHUx1C5iPf8kf7mnT3y6yRseMFY9DffrcUCgqLAOIGuTCQww=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@GLYNDYER","@GLYNDYER","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugy9TRiHAmKC3Dinx394AaABAg","He could be David Hockneys brother….","","https://yt3.ggpht.com/faEeAVDw0ygYYHYEcVJbOT7C8x0r7Vaq5u70H6Mwhnb1z5mwSwqodebbX1FCf8E-Le58y5c=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@CharlieVIII","@CharlieVIII","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxKtpREk2c8OM2Qu4F4AaABAg","Have a shot everytime he says pie","","https://yt3.ggpht.com/ytc/AIdro_mXrKe6YY46QRQomuxlERwa1tNIJzNxewwIcH3NRyIAHh4=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@ArchangelShine","@ArchangelShine","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwWIF6-jEJuN0VRzzZ4AaABAg","Someone please tell me this man's business is flourishing!","51","https://yt3.ggpht.com/ytc/AIdro_lphLulcy1P7B7Cjmymo7zC-GJrxpTea2efOtrW2wuKMw=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@shakthidhasan4544","@shakthidhasan4544","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugwl-srsS3MrbYCHVcd4AaABAg","Gosh! I wish this guy all the best. Pls dont industrialise this. Sometimes small is beautiful.","","https://yt3.ggpht.com/ytc/AIdro_m7KvWy03FNjLIdy2SPM7hkwrVXz26KIIA910sbJ6Y=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@julianmorris4050","@julianmorris4050","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxnGIvqji3mhlnkSwp4AaABAg","I want a cook breakfast pie","","https://yt3.ggpht.com/ytc/AIdro_mxzj-rI18dgliP_FOdT_ofoNrLG3DmIctW6D7fV94=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@jorgehall8959","@jorgehall8959","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwZYfFMX8XDlIx9VHx4AaABAg","that sux, someone should have gone all in.","","https://yt3.ggpht.com/ytc/AIdro_nNXPdJUgoTgNt2yhW_LQI8Zg2ecA9YPikE-cvA9oDOffM=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@trialsofavirus8749","@trialsofavirus8749","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgyK0H5Z28tjGp9lv494AaABAg","i havent slept for 36 hours, please how can i stop thinking about bad experiences??","","https://yt3.ggpht.com/ytc/AIdro_nkeLEyQVE9eP_Zl39qyILOe_1bK79s2W1dPQoZPEAOn27ARx6J8iE6lAC3nP1j69NoUA=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@bertBdv5","@bertBdv5","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxXxFVydNef62S_9b54AaABAg","Hello Drag..
Jenny: therefore I am out.","","https://yt3.ggpht.com/dKZSTdajFZZDn5o4Sl4n9ZfqscQr1kDS7o-h9nio4U5G3w-ALShxHGkTqPjZseb_eAV-6obl0_M=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@Josh-vr6nd","@Josh-vr6nd","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgzCEjs6bVX_i_ePJPZ4AaABAg","I'm 30 seconds in and I'm pretty sure I'll do anything for this man","26","https://yt3.ggpht.com/ytc/AIdro_m9Mw793bj_VOXzHc5LOPcU5clRI1--slF-tYvQw4Y=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@MrRhb7711","@MrRhb7711","3 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwSvuffkRhqMNKfI6R4AaABAg","Good on you, keep it up…….","","https://yt3.ggpht.com/ytc/AIdro_mD8ZeGSIAqDz5tdr0TII-6_5jtDPn2GXrhggcFYR4=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@atooldesai","@atooldesai","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgyZEc9t2Wyala1H3Ad4AaABAg","Jenny saw became a millionaire thru DD seasons solely by way of the memes she gets! Hats of Jen","","https://yt3.ggpht.com/ytc/AIdro_n-bT89sJ1NyZBH0D3xJx5VrPaZHJrqybAloFahAkPorKRb=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@andycampsall3832","@andycampsall3832","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgyM2i2VUfaKTmfu2h14AaABAg","Ey up rocky eebygum lad  from a fellow northerner this was great all the best to you my friend","4",""
"https://www.youtube.com/@nattysgolf","@nattysgolf","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxFXgTsxpBFMr4WnSh4AaABAg","‘Northern based Dietary Requirement’","",""
"https://www.youtube.com/@iamlegend68","@iamlegend68","3 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugx4XZJQkoUQyIJCEmh4AaABAg","I think he lost the Dragons when he said he didn't want to go down the supermarket route. Instead, he could've said he wanted to target the higher end places like Waitrose and M&S which I think would've suited his artisan pies better.","",""
"https://www.youtube.com/@blendcollopeku123","@blendcollopeku123","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgyS7l86wBl54ozJ8Qx4AaABAg","This was the best chance for Jenny...but, she decided to rollout again.","",""
"https://www.youtube.com/@loofgta","@loofgta","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgyF1w3ab4TVxDDF_1B4AaABAg&pp=0gcJCSIANpG00pGi","jenny only goes for the free samples","",""
"https://www.youtube.com/@enoughabouteve","@enoughabouteve","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgyeFZ04PshC6lDZ1uF4AaABAg","only here for the nonstop pie puns","",""
"https://www.youtube.com/@horatiohornblower741","@horatiohornblower741","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugxl4bhhqWkU1rixxnh4AaABAg","Arkwright brilliant","",""
"https://www.youtube.com/@ChrJahnsen","@ChrJahnsen","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugxxo_VPA9NPrNcoT6N4AaABAg","What a character! If you don't like this guy, you don't like anybody!","",""
"https://www.youtube.com/@andrewmorrice9139","@andrewmorrice9139","2 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgyqR4Hhpt10WJipW1V4AaABAg&pp=0gcJCSIANpG00pGi",": Last year's turnover? Eehh bah gum! It'll taste terrible after a year!","",""
"https://www.youtube.com/@cypto-future4649","@cypto-future4649","3 months ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgyVx6cyNzBTsJRrkWR4AaABAg","Did he say he's 59?","",""
"https://www.youtube.com/@kstyles8545","@kstyles8545","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgzAGC1KbEb0eItvK7p4AaABAg","Oh I love this man! I’m from Yorkshire, I’ll be looking out for his pies","3",""
"https://www.youtube.com/@zoeyelh","@zoeyelh","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugx9tyBFdgb1FOjbScF4AaABAg","i thought he was gonna fall over it distracted me from the pitch i was on the edge of my seat","2",""
"https://www.youtube.com/@mesushantmt","@mesushantmt","3 years ago (edited)","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgzIxvT3P0N6I-JDPHJ4AaABAg","Jenny’s face when an entrepreneur hopes to get investment from her…","",""
"https://www.youtube.com/@expertexcavatinginc","@expertexcavatinginc","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwZkIx00D3nWdhqMf14AaABAg","Spoiler Alert: Jenny invests! 

Just kidding, we all know she doesn't invest in anything","39",""
"https://www.youtube.com/@tooshlong","@tooshlong","3 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxkSvmUAXMpgO5jndV4AaABAg","Love the northerners","",""
"https://www.youtube.com/@lolathescruff","@lolathescruff","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxVW4ikT1LBi6fcRY54AaABAg","Bubba Shrimp of Pies","",""
"https://www.youtube.com/@nattysgolf","@nattysgolf","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxFXgTsxpBFMr4WnSh4AaABAg","‘Northern based Dietary Requirement’","","https://yt3.ggpht.com/ytc/AIdro_l-w3g0ByguRqunw67ZAl9HsooY4rdVFBApMW1Wp1Y=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@iamlegend68","@iamlegend68","3 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugx4XZJQkoUQyIJCEmh4AaABAg","I think he lost the Dragons when he said he didn't want to go down the supermarket route. Instead, he could've said he wanted to target the higher end places like Waitrose and M&S which I think would've suited his artisan pies better.","","https://yt3.ggpht.com/ytc/AIdro_ksNo0OCYCEpJ1Y2DWkiPYBnuecMMK3n2XYIS3seg3uL2AZe_z72pGM3SMTEDmmnIugGQ=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@blendcollopeku123","@blendcollopeku123","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgyS7l86wBl54ozJ8Qx4AaABAg","This was the best chance for Jenny...but, she decided to rollout again.","","https://yt3.ggpht.com/ytc/AIdro_m36Y0P79PaM7yv1k_NbjK9w3aXuS_0by6AMn300qrPnw=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@loofgta","@loofgta","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgyF1w3ab4TVxDDF_1B4AaABAg&pp=0gcJCSIANpG00pGi","jenny only goes for the free samples","","https://yt3.ggpht.com/F7T2460XEZGMXNxg79EUUdB-rDeojbmvz-ETyGn9PdZHZaaFsFZ7kjWDM-ro828Gj6Ot9jERkQ=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@enoughabouteve","@enoughabouteve","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgyeFZ04PshC6lDZ1uF4AaABAg","only here for the nonstop pie puns","","https://yt3.ggpht.com/v9Dee_uVPrRk_eT1ga2vaH7YussBtccUfPG9fM8siMozvlOyxIydyHIJCm6KsXLIQNObXqK5IZY=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@horatiohornblower741","@horatiohornblower741","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugxl4bhhqWkU1rixxnh4AaABAg","Arkwright brilliant","","https://yt3.ggpht.com/ytc/AIdro_lLb7JCuF0_nRYDT51uBeJ6hlJVV-9plt-5Wz4ek0eU=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@ChrJahnsen","@ChrJahnsen","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugxxo_VPA9NPrNcoT6N4AaABAg","What a character! If you don't like this guy, you don't like anybody!","","https://yt3.ggpht.com/ytc/AIdro_mgGeF_bA-I0fBkTmFN4PbsRdDxHcIoGjDOJEPefj5LAQ=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@andrewmorrice9139","@andrewmorrice9139","2 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgyqR4Hhpt10WJipW1V4AaABAg&pp=0gcJCSIANpG00pGi",": Last year's turnover? Eehh bah gum! It'll taste terrible after a year!","","https://yt3.ggpht.com/ytc/AIdro_kz0_Oiyb3Wk9PTOCx6psAHyz0uexnzWIwQOofHqYPt2wA=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@cypto-future4649","@cypto-future4649","3 months ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgyVx6cyNzBTsJRrkWR4AaABAg","Did he say he's 59?","","https://yt3.ggpht.com/ytc/AIdro_l8cBHK8UrYXypMNpqcaQ4vKcalnMSrTcAz4dTlXQ24Q1ent3laiJ8SEoYvlKXpoJtJQQ=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@mesushantmt","@mesushantmt","3 years ago (edited)","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgzIxvT3P0N6I-JDPHJ4AaABAg","Jenny’s face when an entrepreneur hopes to get investment from her…","","https://yt3.ggpht.com/ytc/AIdro_nNNKtTdFDZBmfawdrL63aEHaJjIPc-X0SqT9rBr9M=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@expertexcavatinginc","@expertexcavatinginc","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwZkIx00D3nWdhqMf14AaABAg","Spoiler Alert: Jenny invests! 

Just kidding, we all know she doesn't invest in anything","39","https://yt3.ggpht.com/ytc/AIdro_l6uZXMKrfAJc4-hWthqsjIfOBCQcnqikZFBR3sZ4MAy4o=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@tooshlong","@tooshlong","3 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxkSvmUAXMpgO5jndV4AaABAg","Love the northerners","","https://yt3.ggpht.com/ytc/AIdro_mOaME2EB-CotFzeHKotNkJNB2EoAt1n8ETFxpK5nc=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@lolathescruff","@lolathescruff","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxVW4ikT1LBi6fcRY54AaABAg","Bubba Shrimp of Pies","","https://yt3.ggpht.com/ytc/AIdro_kfJDxpJ075e_LA91Y2lXk1bMTpFN8Dt9QSHAESwV6lkQ=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@informationyes","@informationyes","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwYniRGK70WU7bHeHB4AaABAg","Jenny ""Im actually just here to be paid for being on tv and for that reason im out""","2","https://yt3.ggpht.com/ytc/AIdro_loaG8m4nSpaMoMTL65WOnCGkqAGN5_0nlwCxmxZb4qAw=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@tucosalamanca5194","@tucosalamanca5194","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgyY8yTwutV0OR5KAO94AaABAg","For any Americans watchin thats a proper English accent","","https://yt3.ggpht.com/ytc/AIdro_lQx7jOBpe083WW2xiWG34Ngdik0Pxd4Mg1vdWsUhKe0w=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@greatergoodfijithegreaterg6272","@greatergoodfijithegreaterg6272","4 years ago (edited)","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgzHy8FVE5yFO2RpxdR4AaABAg&pp=0gcJCSIANpG00pGi","upload another one please, its been three days  :)","","https://yt3.ggpht.com/ytc/AIdro_m7FEImJyevb1ZRIJ6VExK9BnCIQCIPFYtMkA-RUybI_cA=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@theplaymakerno1","@theplaymakerno1","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugxm-hyNuytiI9GYMA94AaABAg","Dragon's want somebody who is passionate about business and numbers.

As soon as he walked in, I knew the dragon's would not invest because passion for the product can go fork itself.","3","https://yt3.ggpht.com/ytc/AIdro_nFwuDcm5PiCc0xvQNfNsJ7I9Tx9baRsg8zAPXVKmLFK68=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@canihavesome2591","@canihavesome2591","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugy1m5p5KVnY2OELOXl4AaABAg","he needs to tap up levi roots......","","https://yt3.ggpht.com/ytc/AIdro_mBC9O4MIHRAZn4F2Rae7A0J1Fp15TlE2rDKQIsP30=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@arkosen7548","@arkosen7548","3 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugz466DjqiIrNpUxAuN4AaABAg","Can't believe I'm saying this but Jenny gave the absolute right advice .... his personality and charm would make him a social media millionaire ....","","https://yt3.ggpht.com/ytc/AIdro_kcAzk38g_LNG5lk39wxOMA6VkxtX__44L714yoSUetIZ4=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@keithjordan9377","@keithjordan9377","2 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgxXe8yaj_aFHoCIxRd4AaABAg&pp=0gcJCSIANpG00pGi","Tukar by the way is without doubt... A WRONG UN","","https://yt3.ggpht.com/ytc/AIdro_nfhEnFoGx7oFUFRaSCpAX2vEhNHLAqPns7M3UqYx0=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@ChuckBerrington","@ChuckBerrington","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugwx7SnfOQl0AmSk1DJ4AaABAg","He's on the money. If he was only willing to create a brand for microwaveable/airfryer friendly pies, well...it's be off the races then. It's a shame I would have loved to see Peter creating a franchise out of Rocky's Pies, maybe having one in this Taiwan tech development campus he raves about...","","https://yt3.ggpht.com/ytc/AIdro_mu_bbo9wEl20zRLx8cjYuW2PlBRv2JodtiZTx3FCJTxw=s88-c-k-c0x00ffffff-no-rj"
"https://www.youtube.com/@aan8977","@aan8977","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwdzWtNy8FRE6hpHjV4AaABAg","An investor would always hesitate to invest in an old person... For obvious reasons...","",""
"https://www.youtube.com/@salemkid1979","@salemkid1979","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwAfoJUr3cheHvpzKJ4AaABAg","i can eat a peach for hours","",""
"https://www.youtube.com/@srfattori","@srfattori","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugxj0PijtePY1v2vd0l4AaABAg","how many pie puns the announcer will make during this pitch?","",""
"https://www.youtube.com/@asumahmed4909","@asumahmed4909","2 months ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwnaE8CjO94PbDlznB4AaABAg","What happens to his voice at @","",""
"https://www.youtube.com/@LocoJunius","@LocoJunius","3 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=UgwREH8lE9CpAD3itGt4AaABAg","Jenny trying to relate to someone else because he's northern when in fact she has the social skills of a toothbrush","",""
"https://www.youtube.com/@stevezpj","@stevezpj","4 years ago","https://www.youtube.com/watch?v=rHjw7yxcIQQ&lc=Ugwjq5I5IbGWQJyi6ch4AaABAg","Jenny, you're a Midlander, not a Northerner!","",""
