"style-scope src","yt-simple-endpoint href","style-scope","Account name","yt-simple-endpoint href 2","yt-core-attributed-string","style-scope 2","yt-core-attributed-string 3","yt-core-attributed-string 4","yt-core-attributed-string 5"
"https://yt3.ggpht.com/ytc/AIdro_k_QNIbHileIvKqR4gskCl20HIQ9fbv-3_dFVp-vWmam75VFD69o7xWdiXX4FHY2gUjrQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Brego66","@Brego66","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgyfZVk7xhkexwEBEKV4AaABAg","Kelly is worse than Jenny...","","","",""
"https://yt3.ggpht.com/x3vfvABfQZNCvjCIjbkpYAKMLn09b2BBObrM-Bypj03v2E9SeOA923yllc0g9zcFR65k9dAMgg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@SouthernOregonOrgani","@SouthernOregonOrgani","3 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugzl9ESRVranBKtg4E54AaABAg","Very trusting sister, this would be a strange relationship.","3","","",""
"https://yt3.ggpht.com/ytc/AIdro_nJa7L_lTmto9uiA2B5zkgpeF2itCtcLi4CV-Igt2Ee2A=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@SiriusMined","@SiriusMined","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgyIdP_FUptBJT47dZp4AaABAg","""Gluten intolerance"" (unless one has celiac syndrome) = ""hypochondriac""","4","1 reply","1 reply","1 reply"
"https://yt3.ggpht.com/ytc/AIdro_mX_b5RTQ3l4B2CFvIHLKvs6DT6KpkH48Nmz5AlBTasJA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@leeatkin9583","@leeatkin9583","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugzo8IfLAoz4ChieKy14AaABAg","Tej is looking rather healthy.......","2","1 reply","1 reply","1 reply"
"https://yt3.ggpht.com/ytc/AIdro_k41DkrV1H4IRzwALyz1PynqZnPab0SHHkz5R9JAGt3ayc=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@olliebeak131","@olliebeak131","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugw99YIZslNIgidcPJ94AaABAg","How lazy must you be to have your breakfast delivered by post?","1","1 reply","1 reply","1 reply"
"https://yt3.ggpht.com/ytc/AIdro_ljvOfzc9djXUMClclONKSzDzCfDW0u3WmBNJ4C_KvnVrQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Arnold1nspiration","@Arnold1nspiration","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgxuWE4MN22fIppl79l4AaABAg","Everyone trolls Jenny but I've seen her do 5x as many investments compared to that blonde belletrix woman lol","1","1 reply","1 reply","1 reply"
"https://yt3.ggpht.com/BY_fIp7RQRRQ3pTZN-vTbzs_9DN-h-z3q2Ui1S9jgFpT6dyaAOrhJlbtndhrhoDYlEhP4vaRjw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@handeyecoordinationskills","@handeyecoordinationskills","3 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgyKgTNDEm99uv7oka14AaABAg","Cute face","","","",""
"https://yt3.ggpht.com/j6T7ozHt7xQl-qXJw8VNonFBT952cQLY8P2SfPVwFXPkicCfreqiPlHQRim3RCo0ts5KcpxGiQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@wwatfa","@wwatfa","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgwG0aBd8pBQotenOEV4AaABAg","First!","5","1 reply","1 reply","1 reply"
"https://yt3.ggpht.com/2EFRXxhzFk_3iGPCMfNxRbIwjiLo3TWi7oTGaSIrUTBuz5rTXbGkXHXA5BcvCuUki8eB6YMNkA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@ChickenTuesday","@ChickenTuesday","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugx5XwTA5EuMfXU-RjF4AaABAg","they bangin","1","","",""
"https://yt3.ggpht.com/ytc/AIdro_ktc2uzOOIQIeKwn187Gk4BzMvcAjKnDjkCD0LC1ug=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@justanotherviewer4821","@justanotherviewer4821","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgxzjcKErbvi0pg3H5p4AaABAg","Am I the only person that thinks their branding and packaging was actually shite? Don't get me wrong, I have seen worse but not quite the great packaging they are making out it was.","","","",""
"https://yt3.ggpht.com/ytc/AIdro_m9-kCSJ-xBJyggQQeS6UJA2S7Z7N9x1sPU86fCEP37Ii8=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Rhomann","@Rhomann","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgzKJ4Etvy5cLTkSpuB4AaABAg","why the hell are they yelling","","","",""
"https://yt3.ggpht.com/ytc/AIdro_mGNi3ZnHfspUur2epGProp_ICHbJjoHJr1Pum1Aj2rvA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@paramdrall","@paramdrall","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugy6py5wy-ze1AHae494AaABAg","70 % of something worth Million is better than 100% of something worthless.","","","",""
"https://yt3.ggpht.com/ytc/AIdro_kLQ7p_LJV2_2X_ALAd4IQtb80-DYUHwUBltxXJvZyxIHI=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@tinklegaming2298","@tinklegaming2298","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgwWORpZXg5GMaEXR6B4AaABAg","Has she got her top on back to front ?","","","",""
"https://yt3.ggpht.com/ytc/AIdro_l_8qqS6rTnz8GkfPTT9o40z5oV4CkFVLMHyZT4i2qhVAQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@antoniocolella1445","@antoniocolella1445","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgyAEEv26TcR2XfyB1x4AaABAg","I knew Peter and deb would give an offer.Cause they knew the owners were desperate .I axctually thought they would ask for 40%.I think these investors strategy is pump and dump.They get back their investment in first few years and more from the increased sales due to it being on TV and then they dump it and find the next shiny thing.","1","","",""
"","https://www.youtube.com/@ozksean682","@ozksean682","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgxgMev6o6UI4K74TGd4AaABAg","what's her name please? I think I am madly in love and would like to stalk her to the childhood :D","1","","",""
"","https://www.youtube.com/@a.s945","@a.s945","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgzP-LC1XsTbgSGmomh4AaABAg","Tidy","","","",""
"","https://www.youtube.com/@billytheyid626","@billytheyid626","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugw6eMMiooulOuQJJaZ4AaABAg&pp=0gcJCSIANpG00pGi","Why are they editing out the financials of the business's now?","1","2 replies","2 replies","2 replies"
"","https://www.youtube.com/@captainkirk4519","@captainkirk4519","1 year ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgxbvPTBhDK1TIHtbAZ4AaABAg","Forget the business - she is gorgeous. Definitely investable :)","2","","",""
"","https://www.youtube.com/@simonsimon5124","@simonsimon5124","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugz6mt4J5hjUB804mA14AaABAg","Is that guy still her sister's boyfriend?","5","","",""
"","https://www.youtube.com/@APRICEPRODUCTION","@APRICEPRODUCTION","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgwwumdwE-J6E9p2bI54AaABAg","He's my sisters boyfriend, yeah.... I reckon there is definitely something go on with her and him.","2","","",""
"","https://www.youtube.com/@peterd788","@peterd788","2 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgzefnAuk312ZRTgT0t4AaABAg","They’re still going and losing money.","","","",""
"","https://www.youtube.com/@JimJimothy","@JimJimothy","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgzqeUfjQ2xfcC3NlqV4AaABAg","Duncan has wet cereal delivered to his house?","","1 reply","1 reply","1 reply"
"","https://www.youtube.com/@scaryabc123","@scaryabc123","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgxnDTJ7UYK5NGKb9Th4AaABAg","What’s annes @","","","",""
"","https://www.youtube.com/@kierangdelaney9256","@kierangdelaney9256","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgwkGw5zwPWxkBgFiI54AaABAg&pp=0gcJCSIANpG00pGi","“I love the name Spoon and the Branding” that’s branding? Also kinda figured the ‘name’ Spoon was more a direction to be sure to have a spoon....

Also “we need a cash flow within 3 months.” Then you picked the wrong place to find a quick investment. Did you never watch or research the show?!","2","","",""
"","https://www.youtube.com/@fritzstudios8571","@fritzstudios8571","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugw5NroPX6CqYJprlUN4AaABAg","Do you reckon Johnny is slipping it in Annie? I would be","1","","",""
"","https://www.youtube.com/@republicofhandball8815","@republicofhandball8815","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgwpmPIndnRuJX1-_Zd4AaABAg","The video's been uploaded on 23April 2021, could you put also the date when this show actually took place? It seems to me this show took place somewhere in between 2013 and 2015.","","","",""
"","https://www.youtube.com/@harlyslamm2888","@harlyslamm2888","4 years ago (edited)","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugy7nS7cabY4HrhpaKh4AaABAg","Dragons den is like a poor man's shark tank! The dragons have a heart attack when their investment is anything above 50k","1","","",""
"","https://www.youtube.com/@elastronaute1198","@elastronaute1198","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugy71XL7Y56JQxlK91l4AaABAg","wow if that was my 'girlfriends sister' - I'd be wanting to do the old elusive 'swap'... she is gorgeous","1","1 reply","1 reply","1 reply"
"","https://www.youtube.com/@Anyonewhos","@Anyonewhos","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugz6ulR4_IxBUCEkv0l4AaABAg","He dated the wrong sister. Clearly know his game","","","",""
"https://yt3.ggpht.com/ytc/AIdro_nnQxVpg1VojNTzrS8HmrPnbcmflw8OxsCL5ubASAzb_Fc=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@a.s945","@a.s945","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgzP-LC1XsTbgSGmomh4AaABAg","Tidy","","","",""
"https://yt3.ggpht.com/ytc/AIdro_nUnYKSWGHc_G8VwrqHB3a5XXejVXztunxOzn_8V10=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@billytheyid626","@billytheyid626","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugw6eMMiooulOuQJJaZ4AaABAg&pp=0gcJCSIANpG00pGi","Why are they editing out the financials of the business's now?","1","2 replies","2 replies","2 replies"
"https://yt3.ggpht.com/ytc/AIdro_l8mozL1VhBkZpKOtBZQ9DSCXrfKmiJRDXL02VDUzINUjw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@captainkirk4519","@captainkirk4519","1 year ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgxbvPTBhDK1TIHtbAZ4AaABAg","Forget the business - she is gorgeous. Definitely investable :)","2","","",""
"https://yt3.ggpht.com/IsqQ-amGLo7hysSOM9MxbyunstVBLvYx9ntbGEPV1dKyDeVQzdTLBtZoe_2APl9UIahHSBQy070=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@simonsimon5124","@simonsimon5124","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugz6mt4J5hjUB804mA14AaABAg","Is that guy still her sister's boyfriend?","5","","",""
"https://yt3.ggpht.com/ytc/AIdro_lTrUJppNNQuBR4bXXsbDtoYQBWBpbj6au2C8Rc7JJ91gE=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@APRICEPRODUCTION","@APRICEPRODUCTION","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgwwumdwE-J6E9p2bI54AaABAg","He's my sisters boyfriend, yeah.... I reckon there is definitely something go on with her and him.","2","","",""
"https://yt3.ggpht.com/ytc/AIdro_lmjNa7_WD2DK4H1EByW8C9RpCTR3eUP8LuppfXJvM=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@peterd788","@peterd788","2 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgzefnAuk312ZRTgT0t4AaABAg","They’re still going and losing money.","","","",""
"https://yt3.ggpht.com/ytc/AIdro_l9eBZWRbiDxJj4QJGsLhAe_ze3sROkShsxl4w06_o=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@JimJimothy","@JimJimothy","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgzqeUfjQ2xfcC3NlqV4AaABAg","Duncan has wet cereal delivered to his house?","","1 reply","1 reply","1 reply"
"https://yt3.ggpht.com/ytc/AIdro_mpVK9vadNByoS0xAOGxLsfMQzKSVLQDm98Ixr2Zrc=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@scaryabc123","@scaryabc123","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgxnDTJ7UYK5NGKb9Th4AaABAg","What’s annes @","","","",""
"https://yt3.ggpht.com/ytc/AIdro_nFC5UNTFvxl-2rxThritws0X5SO8oAVR9eBXP0h-g_yxI=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@kierangdelaney9256","@kierangdelaney9256","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgwkGw5zwPWxkBgFiI54AaABAg&pp=0gcJCSIANpG00pGi","“I love the name Spoon and the Branding” that’s branding? Also kinda figured the ‘name’ Spoon was more a direction to be sure to have a spoon....

Also “we need a cash flow within 3 months.” Then you picked the wrong place to find a quick investment. Did you never watch or research the show?!","2","","",""
"https://yt3.ggpht.com/ytc/AIdro_m36fmEjLpxsY2_RnPIrQQpaGrSEyH6J8bQMjvZGJagyw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@fritzstudios8571","@fritzstudios8571","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugw5NroPX6CqYJprlUN4AaABAg","Do you reckon Johnny is slipping it in Annie? I would be","1","","",""
"https://yt3.ggpht.com/ytc/AIdro_k-REDL0y3o2baWb4qLfT6MZrQlvaKHGDTwhjU3ACyr3Q=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@republicofhandball8815","@republicofhandball8815","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgwpmPIndnRuJX1-_Zd4AaABAg","The video's been uploaded on 23April 2021, could you put also the date when this show actually took place? It seems to me this show took place somewhere in between 2013 and 2015.","","","",""
"https://yt3.ggpht.com/ytc/AIdro_mTq6NnQiFr-jgf5NoB3OlF29rTU8J_sA2DMs2NDjw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@harlyslamm2888","@harlyslamm2888","4 years ago (edited)","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugy7nS7cabY4HrhpaKh4AaABAg","Dragons den is like a poor man's shark tank! The dragons have a heart attack when their investment is anything above 50k","1","","",""
"https://yt3.ggpht.com/ytc/AIdro_kn92S3KXg-2hfNwMrKDpQWLEb4QtzRQTQ1atf0Tax3qQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@elastronaute1198","@elastronaute1198","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugy71XL7Y56JQxlK91l4AaABAg","wow if that was my 'girlfriends sister' - I'd be wanting to do the old elusive 'swap'... she is gorgeous","1","1 reply","1 reply","1 reply"
"https://yt3.ggpht.com/cVZ3GiZnB1db8-ABSvRiGT9zk05hlWtM-Dv_3jGAj05yvCacl3WNsJ1UFnfK-b_nQ_5rDeaBhJ4=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Anyonewhos","@Anyonewhos","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugz6ulR4_IxBUCEkv0l4AaABAg","He dated the wrong sister. Clearly know his game","","","",""
"https://yt3.ggpht.com/B3TcnCH7GzSz7MWnU0aEMd2Q57SK3G3wIt3wSpXtcSKx82ISa40zUK3EhwKmGryr3u5iZXriZw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@drk7031","@drk7031","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgzmpdQ-BdpOZyal8bB4AaABAg","I would never trust either him or her working together as they most probably will bond a lot over it . I sense they’re already sleeping together .","2","2 replies","2 replies","2 replies"
"https://yt3.ggpht.com/ytc/AIdro_kljnf-mNev4uOk3Dyn2pLBOVSO8pjiADyOX2LTXJ8meQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Wuhlz","@Wuhlz","3 years ago (edited)","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgxPfAQEX8d1yHMrt194AaABAg","No, you are living off your GF and most likely the three of them live together! Nothing wrong with that, but just say it!","","","",""
"https://yt3.ggpht.com/ytc/AIdro_kTUohSeMWxFeiqKy4oce6DQkp1PXwnxqP2Stdl5Um7gg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@FlameFlickers","@FlameFlickers","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgzKeukpsM51nW3cW6p4AaABAg","Mmmmm, Annie is gorgeous.","9","1 reply","1 reply","1 reply"
"https://yt3.ggpht.com/0Haph8HRolnK0BwVwSAD_7_5ZdnffZUe3DFfY8_5pHs8SphCwnIlFPshtLc9y_wVVJwTLT1z3C0=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@godxxofxxwar22","@godxxofxxwar22","3 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgyVFeg80stTxLkLzLF4AaABAg","What a dream team, Debra and Peter are my favorite sharks, I would be head over heels if I got to work with both.","4","1 reply","1 reply","1 reply"
"https://yt3.ggpht.com/ytc/AIdro_mjAJGXEQsvWC-TYcS0pZVKKEp8kHqgA-b4PecMhexPrw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@MuhammadHanif-pm6cn","@MuhammadHanif-pm6cn","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgwuWmP01IeD6CAWUQ94AaABAg","Annie Morris your so beautiful you got beautiful eyes","1","1 reply","1 reply","1 reply"
"https://yt3.ggpht.com/ytc/AIdro_k5gMHI-tIpqKwEFn1Papj3ZwuXYZMTgF4l_nv9ao9lWYA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@megyseth1733","@megyseth1733","3 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgxjD9DZUauHbYh4h0N4AaABAg","""""sister's"" boyfriend.... ahmmm","2","","",""
"https://yt3.ggpht.com/ytc/AIdro_k0XgJLhCqV9gC8jWsVrC7wnj925D3T3R44OMHTimb0JQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@wolvoman1","@wolvoman1","3 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgxkzNgGuiFwLFo-uPh4AaABAg","A big ARSK, maybe ask would be more appropriate","","3 replies","3 replies","3 replies"
"https://yt3.ggpht.com/B3TcnCH7GzSz7MWnU0aEMd2Q57SK3G3wIt3wSpXtcSKx82ISa40zUK3EhwKmGryr3u5iZXriZw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@drk7031","@drk7031","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgxLo9XFax2ybLVEWcx4AaABAg","That hug ..","1","2 replies","2 replies","2 replies"
"","https://www.youtube.com/@dilwich","@dilwich","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugwn9UEnqkqPrExeTMh4AaABAg","He looks the type of man that hits you if he doesn't get his own way . . .","9","2 replies","2 replies","2 replies"
"","https://www.youtube.com/@iFuckISRAELiDOGS","@iFuckISRAELiDOGS","4 years ago (edited)","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugzt-K3JhT7GO3q9-KF4AaABAg&pp=0gcJCSIANpG00pGi","His gf's sister is cute","","","",""
"","https://www.youtube.com/@Conannnnn","@Conannnnn","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgwYwk_IPv8V-Dmqt9B4AaABAg","She’s cute. That’s what I had to check this one out","","","",""
"","https://www.youtube.com/@TheSiameseDreamer","@TheSiameseDreamer","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugxuyyjv7PtLkYtg28x4AaABAg","Gluten intolerant my ass","1","","",""
"","https://www.youtube.com/@ultimanecat3091","@ultimanecat3091","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgzgcXPI3wx4O5yAdnt4AaABAg","“He’s my sister’s husband...” Yeah right","1","","",""
"","https://www.youtube.com/@Fush1234","@Fush1234","3 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgwzqpnruCYFt7kHQJZ4AaABAg","Oh i say..   granoooooooola.","","","",""
"","https://www.youtube.com/@banquorebuechett9914","@banquorebuechett9914","3 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgysjTXr_apvNNUxaeR4AaABAg","It’s not that I don’t have time for gronola, I just prefer marmite on toast.","","1 reply","1 reply","1 reply"
"","https://www.youtube.com/@Tim67-e5l","@Tim67-e5l","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgzRX-_66qnQa1pxw9p4AaABAg","Middle to upper class twaddle. Unneeded, unwanted, unbelievably expensive.","","","",""
"","https://www.youtube.com/@oliveryoung6845","@oliveryoung6845","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgzaAwUhb1082KshDSh4AaABAg","Just another brand using nature to gain revenue pathetic money begging criteria","1","","",""
"","https://www.youtube.com/@mightymo4502","@mightymo4502","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugxw9910EwZW6T7YAeJ4AaABAg","she is sooooo cute, i would invest in her any day","","","",""
"","https://www.youtube.com/@loremipsum930","@loremipsum930","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugw9kzWVlgm26j8TOzZ4AaABAg","Oh dear...I'll take ""Annie"" Spoon of  cereal from her.
Sorry for being so shallow, but I can't help it in this situation.","","","",""
"","https://www.youtube.com/@-null-null8857","@-null-null8857","3 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgzziB247ZYcuuyD1194AaABAg","Anyone else get the vibe they're banging? 

I don't trust like that.","2","1 reply","1 reply","1 reply"
"","https://www.youtube.com/@sandrajovic9078","@sandrajovic9078","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugx4ePAtG-JAUiGg8fB4AaABAg","I'm getting tired of the Peter and Deborah show","2","","",""
"https://yt3.ggpht.com/ytc/AIdro_mLPAeNbUzb3unPAdbwQt4FKqA1YZVMDHb5CP-4wVPK-X8=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@dilwich","@dilwich","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugwn9UEnqkqPrExeTMh4AaABAg","He looks the type of man that hits you if he doesn't get his own way . . .","9","2 replies","2 replies","2 replies"
"https://yt3.ggpht.com/M1HlYjM2J9ChD_SfcAUPNn2y1dXVxHaN_kkemjYCbodLhvy3Aoj5rmwkzNSxAYlp1gcl9TiZEg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@iFuckISRAELiDOGS","@iFuckISRAELiDOGS","4 years ago (edited)","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugzt-K3JhT7GO3q9-KF4AaABAg&pp=0gcJCSIANpG00pGi","His gf's sister is cute","","","",""
"https://yt3.ggpht.com/ytc/AIdro_nIiGUA1D-qZVpPwXniDl51TcBjDppRhBfzcwpVgB_Huv8=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Conannnnn","@Conannnnn","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgwYwk_IPv8V-Dmqt9B4AaABAg","She’s cute. That’s what I had to check this one out","","","",""
"https://yt3.ggpht.com/ouWmKeaqf55YjGE752UNYNsFvFoLweGx7GV9ionjJtM_7nUYAPqyAZ4uCxf8gc2cFktW0WndFQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@TheSiameseDreamer","@TheSiameseDreamer","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugxuyyjv7PtLkYtg28x4AaABAg","Gluten intolerant my ass","1","","",""
"https://yt3.ggpht.com/T5RcFmm4HPsze3A7LCPFpsHy1LxM030lZiK27ilBqEf45sVvzCIA6eCOu3CKxU4ORDXWSGqo6Q=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@ultimanecat3091","@ultimanecat3091","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgzgcXPI3wx4O5yAdnt4AaABAg","“He’s my sister’s husband...” Yeah right","1","","",""
"https://yt3.ggpht.com/ytc/AIdro_mEZHvwRV0keWlWe2UghE8cXAaBJ4oGZBpTbw3Y2PtF4KjhE3lNuL5IOut58OWZDL5bag=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Fush1234","@Fush1234","3 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgwzqpnruCYFt7kHQJZ4AaABAg","Oh i say..   granoooooooola.","","","",""
"https://yt3.ggpht.com/ytc/AIdro_nzDs9SmpMo0kpHaOJe26ya8xS9x1gRvP0SPMYAQzwOKg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@banquorebuechett9914","@banquorebuechett9914","3 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgysjTXr_apvNNUxaeR4AaABAg","It’s not that I don’t have time for gronola, I just prefer marmite on toast.","","1 reply","1 reply","1 reply"
"https://yt3.ggpht.com/ytc/AIdro_krcp6GiVPEv-H4TrsIbL04KegNbYG1TX5hVApwJSJDvg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Tim67-e5l","@Tim67-e5l","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgzRX-_66qnQa1pxw9p4AaABAg","Middle to upper class twaddle. Unneeded, unwanted, unbelievably expensive.","","","",""
"https://yt3.ggpht.com/ytc/AIdro_kcvHqExaBc8Cje0wC9e696QfZjA9TAABXIwp7W4WIK4fM=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@oliveryoung6845","@oliveryoung6845","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=UgzaAwUhb1082KshDSh4AaABAg","Just another brand using nature to gain revenue pathetic money begging criteria","1","","",""
"https://yt3.ggpht.com/ytc/AIdro_lQP04o0156tOjgYNl3HX_KZUnYFCol3dSz9PAyoVldVAeL5nOEnPGdwcXswTRrMOFkSQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@loremipsum930","@loremipsum930","4 years ago","https://www.youtube.com/watch?v=EAXjODN-Rfg&lc=Ugw9kzWVlgm26j8TOzZ4AaABAg","Oh dear...I'll take ""Annie"" Spoon of  cereal from her.
Sorry for being so shallow, but I can't help it in this situation.","","","",""
